image,iter_1,iter_2,iter_3,iter_4,iter_5,iter_6,iter_7,iter_8,iter_9,iter_10,iter_11,iter_12,iter_13,iter_14,iter_15,iter_16
42049_padded,0.3880452315012614,0.760595957438151,1.1219023863474529,1.4647342363993328,1.8573319911956787,2.2042806148529053,2.5485335191090903,2.9089596271514893,3.2477145195007324,3.6341825326283774,3.9590671062469482,4.348528861999512,4.672102053960164,5.086197694142659,5.436745802561442,5.8217551708221436
43074_padded,0.38967180252075195,0.778023878733317,1.1464250882466633,1.4846689701080322,1.8746410210927327,2.245975653330485,2.6123889287312827,3.014247020085653,3.400903065999349,3.759326219558716,4.092273076375325,4.427668650945027,4.768530368804932,5.151568412780762,5.509921709696452,5.875581979751587
45096_padded,0.37533895174662274,0.8187827269236246,1.1792079607645671,1.597209056218465,2.029581626256307,2.4093337059020996,2.8883322874704995,3.2791760762532554,3.6610315640767417,4.029220263163249,4.408534447352092,4.784698565800984,5.1537403265635175,5.527863581975301,5.959901014963786,6.308380524317424
54082_padded,0.37152878443400067,0.7366317907969157,1.1241301695505779,1.4807307720184326,1.9242376486460369,2.3159815470377603,2.68446946144104,3.022433360417684,3.366910537083944,3.714839140574137,4.055062770843506,4.426358540852864,4.768115599950154,5.124046564102173,5.48152216275533,5.920124292373657
55073_padded,0.40402642885843915,0.7717763582865397,1.154399077097575,1.5572670300801594,1.9235881964365642,2.354263703028361,2.704921245574951,3.064622163772583,3.420761823654175,3.7727115948994956,4.11831267674764,4.4476424853007,4.7694432735443115,5.110334157943726,5.43781574567159,5.765521208445231
58060_padded,0.41910560925801593,0.7938931783040365,1.1575811703999836,1.494724988937378,1.8704959551493328,2.3413241704305015,2.713683605194092,3.0679891109466553,3.4266496499379477,3.835785150527954,4.244587103525798,4.576413631439209,4.935932477315267,5.301495869954427,5.684284925460815,6.049357096354167
62096_padded,0.4764722188313802,0.822738250096639,1.1955809593200684,1.5392250219980876,1.9627893765767415,2.359083334604899,2.6994630495707193,3.107774496078491,3.48853866259257,3.8832849661509194,4.204249143600464,4.593272050221761,4.956183433532715,5.344999472300212,5.671162764231364,6.004741350809733
65033_padded,0.4305597146352132,0.8047386010487875,1.1418348948160808,1.5011405944824219,1.8202746709187825,2.130951166152954,2.494377692540487,2.819807449976603,3.168665091196696,3.514748970667521,3.8750200271606445,4.302751382191976,4.657809893290202,5.012086232503255,5.363555113474528,5.7145041624705
66053_padded,0.37445823351542157,0.7873616218566895,1.24058731396993,1.6753331820170085,2.0622597535451255,2.4189557234446206,2.751503864924113,3.08501664797465,3.422820965449015,3.7858553727467856,4.1230348745981855,4.458124319712321,4.804803053538005,5.1644753615061445,5.512468338012695,5.904755592346191
69015_padded,0.40677809715270996,0.7675396601359049,1.1615626017252605,1.5401441256205242,1.9347872734069824,2.3550912539164224,2.7895359992980957,3.1575122674306235,3.5003671646118164,3.869360367457072,4.234049717585246,4.6131993134816485,4.946494976679484,5.308156967163086,5.693829695383708,6.100528001785278
69020_padded,0.3771538734436035,0.7466771602630615,1.179145097732544,1.5535385608673096,1.921618143717448,2.355583826700846,2.7607315381368003,3.1022143363952637,3.4576653639475503,3.820457696914673,4.206602176030477,4.615238189697266,4.960535128911336,5.336362918217977,5.67968225479126,5.990987062454224
69040_padded,0.37558523813883465,0.7457221349080404,1.087985595067342,1.436167319615682,1.8130608399709065,2.1515870094299316,2.5821379025777182,3.002422650655111,3.3312723636627197,3.707842985788981,4.123118162155151,4.452677090962728,4.817041953404744,5.1408759752909345,5.529413779576619,5.989192088445027
76053_padded,0.3830236593882243,0.7064270178476969,1.0720192591349285,1.4203011989593506,1.7365822792053223,2.064031442006429,2.4225738048553467,2.7392998536427817,3.091707388559977,3.4514548778533936,3.7766953309377036,4.181651592254639,4.502584616343181,4.861966371536255,5.193424781163533,5.536218961079915
78004_padded,0.373806635538737,0.8202374776204427,1.2623400688171387,1.6477782726287842,2.023958683013916,2.4193966388702393,2.8324673970540366,3.2394041220347085,3.589777151743571,3.9474584261576333,4.304050445556641,4.768543720245361,5.107638120651245,5.46237325668335,5.793929100036621,6.136048237482707
8023_padded,0.3728109995524089,0.823472261428833,1.1908342043558757,1.5651289621988933,1.9152803421020508,2.2573965390523276,2.594026962916056,2.946554183959961,3.298100789388021,3.7781190077463784,4.184891064961751,4.566761652628581,5.093050559361775,5.440332412719727,5.784397602081299,6.152429660161336
